ID_Atendimento;Data_Atendimento;Tipo_Atendimento;Status;Meio_Contato;Tempo_Resolucao_minutos;Avaliacao
7383;2023-08-17 05:42:49;Cancelamento;Resolvido;WhatsApp;51;3
7384;2023-09-30 04:31:03;Vendas;Sem Solução;Chat Online;10;1
7385;2024-05-19 05:08:25;Cancelamento;Sem Solução;E-mail;51;0
7386;2023-04-01 08:00:55;Cancelamento;Encaminhado;E-mail;95;2
7387;2024-11-15 03:24:24;Vendas;Pendente;WhatsApp;88;4
7388;2024-07-15 12:24:19;Reclamação;Encaminhado;Telefone;112;3
7389;2023-06-01 14:23:00;Vendas;Sem Solução;E-mail;21;4
7390;2023-10-29 10:09:29;Informação;Encaminhado;Telefone;110;4
7391;2023-04-29 22:21:57;Cancelamento;Resolvido;WhatsApp;50;3
7392;2023-01-01 17:40:21;Reclamação;Resolvido;E-mail;33;5
7393;2024-03-15 22:22:09;Informação;Pendente;E-mail;100;3
7394;2023-07-17 12:44:10;Suporte Técnico;Pendente;Telefone;45;0
7395;2023-04-18 11:23:24;Informação;Pendente;WhatsApp;78;0
7396;2024-06-06 17:42:30;Suporte Técnico;Resolvido;Chat Online;114;2
7397;2023-11-03 03:43:07;Reclamação;Sem Solução;Chat Online;92;0
7398;2024-09-22 02:02:04;Reclamação;Pendente;Telefone;83;5
7399;2024-04-10 17:46:22;Vendas;Pendente;Chat Online;114;3
7400;2024-01-09 19:48:18;Cancelamento;Encaminhado;WhatsApp;9;0
7401;2024-01-11 10:58:58;Reclamação;Pendente;E-mail;;5
7402;2023-05-23 01:48:55;Reclamação;Encaminhado;WhatsApp;111;4
7403;2023-01-03 04:05:52;Vendas;Pendente;WhatsApp;96;2
7404;2024-10-17 05:32:33;Vendas;Pendente;WhatsApp;10;5
7405;2023-01-29 21:02:10;Cancelamento;Resolvido;WhatsApp;;4
7406;2023-05-07 10:29:08;Suporte Técnico;Resolvido;WhatsApp;32;3
7407;2023-10-23 20:27:28;Informação;Encaminhado;Chat Online;63;4
7408;2023-05-17 14:50:35;Vendas;Resolvido;Telefone;114;0
7409;2023-01-17 16:01:15;Cancelamento;Pendente;Telefone;31;5
7410;2024-06-28 20:32:45;Informação;Resolvido;WhatsApp;76;0
7411;2024-02-09 03:59:01;Suporte Técnico;Pendente;E-mail;115;5
7412;2024-06-03 15:22:04;Cancelamento;Sem Solução;Chat Online;52;1
7413;2024-08-04 06:43:45;Suporte Técnico;Pendente;Telefone;;0
7414;2023-03-20 14:52:46;Cancelamento;Sem Solução;Chat Online;90;1
7415;2023-06-16 06:53:28;Suporte Técnico;Sem Solução;Telefone;108;2
7416;2023-07-29 02:12:12;Informação;Resolvido;E-mail;48;2
7417;2024-03-29 07:06:46;Reclamação;Resolvido;E-mail;75;1
7418;2024-04-01 19:27:18;Reclamação;Resolvido;Telefone;65;3
7419;2023-11-01 11:36:38;Cancelamento;Sem Solução;WhatsApp;100;1
7420;2023-07-20 03:30:17;Suporte Técnico;Resolvido;E-mail;59;0
7421;2023-01-20 12:30:54;Informação;Resolvido;Telefone;109;4
7422;2024-07-16 14:46:03;Cancelamento;Resolvido;Chat Online;95;5
7423;2023-01-19 18:25:34;Cancelamento;Sem Solução;Chat Online;64;2
7424;2023-05-11 15:34:06;Reclamação;Resolvido;E-mail;83;0
7425;2024-07-18 18:43:45;Suporte Técnico;Pendente;WhatsApp;1;4
7426;2024-10-29 00:44:47;Suporte Técnico;Pendente;Telefone;4;1
7427;2024-09-04 06:12:08;Suporte Técnico;Encaminhado;Chat Online;113;1
7428;2023-10-22 08:59:27;Cancelamento;Sem Solução;Chat Online;3;3
7429;2024-06-05 23:16:28;Reclamação;Sem Solução;Telefone;107;3
7430;2024-11-04 11:25:02;Reclamação;Pendente;Chat Online;107;5
7431;2024-08-10 12:45:29;Cancelamento;Pendente;Telefone;37;3
7432;2023-09-04 14:30:05;Cancelamento;Encaminhado;Chat Online;48;0
7433;2024-10-02 03:18:49;Reclamação;Pendente;Chat Online;;2
7434;2023-05-10 17:39:52;Cancelamento;Sem Solução;E-mail;91;5
7435;2024-07-15 23:19:53;Reclamação;Resolvido;Telefone;19;3
7436;2023-04-15 20:24:57;Informação;Sem Solução;E-mail;22;4
7437;2023-10-16 09:57:27;Informação;Resolvido;E-mail;17;0
7438;2024-03-31 02:43:58;Vendas;Encaminhado;WhatsApp;118;1
7439;2023-02-17 20:27:21;Suporte Técnico;Pendente;Telefone;101;0
7440;2023-09-10 23:32:07;Informação;Resolvido;Chat Online;34;0
7441;2024-02-29 08:19:50;Vendas;Sem Solução;E-mail;86;1
7442;2023-02-18 05:19:00;Suporte Técnico;Pendente;Chat Online;118;4
7443;2023-07-04 20:44:19;Cancelamento;Pendente;WhatsApp;98;4
7444;2023-10-01 02:09:42;Suporte Técnico;Resolvido;Telefone;103;0
7445;2024-02-04 07:00:20;Reclamação;Encaminhado;Chat Online;88;4
7446;2023-11-24 18:01:02;Reclamação;Encaminhado;Telefone;;3
7447;2023-12-11 20:59:19;Informação;Sem Solução;WhatsApp;25;0
7448;2023-02-04 22:32:35;Reclamação;Resolvido;Telefone;23;0
7449;2023-10-09 21:22:06;Suporte Técnico;Resolvido;E-mail;19;4
7450;2024-10-17 16:22:33;Vendas;Resolvido;E-mail;29;2
7451;2023-03-17 15:55:45;Informação;Pendente;WhatsApp;22;0
7452;2023-02-12 01:39:25;Suporte Técnico;Sem Solução;Telefone;24;1
7453;2023-04-19 12:38:26;Suporte Técnico;Pendente;WhatsApp;86;5
7454;2023-05-12 05:34:32;Cancelamento;Resolvido;Telefone;68;2
7455;2023-07-15 18:26:09;Vendas;Resolvido;Chat Online;32;0
7456;2024-01-13 09:10:16;Informação;Encaminhado;WhatsApp;48;3
7457;2024-06-10 05:05:31;Informação;Sem Solução;WhatsApp;;0
7458;2024-08-19 16:02:10;Cancelamento;Pendente;Chat Online;68;3
7459;2024-02-07 05:32:54;Suporte Técnico;Resolvido;Telefone;14;4
7460;2024-02-05 19:29:26;Informação;Encaminhado;Telefone;28;3
7461;2024-11-23 19:26:23;Vendas;Encaminhado;WhatsApp;17;2
7462;2023-03-04 09:53:11;Cancelamento;Encaminhado;Chat Online;99;0
7463;2024-08-04 01:52:58;Cancelamento;Encaminhado;WhatsApp;120;4
7464;2023-09-27 12:41:27;Cancelamento;Pendente;E-mail;12;5
7465;2024-09-10 23:14:59;Reclamação;Pendente;Telefone;65;4
7466;2023-01-19 18:49:54;Reclamação;Resolvido;WhatsApp;37;3
7467;2024-06-27 09:23:13;Informação;Sem Solução;Chat Online;;1
7468;2023-05-26 22:33:39;Suporte Técnico;Sem Solução;Telefone;115;0
7469;2024-08-19 07:03:48;Vendas;Encaminhado;Chat Online;100;0
7470;2024-05-28 12:09:30;Suporte Técnico;Pendente;WhatsApp;78;0
7471;2023-06-16 12:52:38;Suporte Técnico;Sem Solução;E-mail;;1
7472;2023-11-30 14:22:03;Vendas;Resolvido;Telefone;38;3
7473;2024-10-13 02:54:27;Cancelamento;Pendente;Chat Online;60;5
7474;2024-07-06 00:06:26;Informação;Encaminhado;Telefone;8;3
7475;2024-08-20 12:20:29;Vendas;Sem Solução;E-mail;64;5
7476;2024-11-20 18:32:10;Vendas;Encaminhado;E-mail;112;1
7477;2024-05-29 03:19:35;Informação;Encaminhado;E-mail;27;1
7478;2023-11-16 17:27:47;Suporte Técnico;Resolvido;Telefone;97;0
7479;2024-09-15 01:54:40;Cancelamento;Pendente;Telefone;;1
7480;2024-08-01 01:21:59;Cancelamento;Resolvido;Telefone;20;3
7481;2024-01-04 13:05:22;Reclamação;Sem Solução;Telefone;70;0
7482;2023-12-26 01:46:56;Informação;Encaminhado;Chat Online;;0
7483;2023-07-21 02:41:51;Informação;Resolvido;E-mail;34;2
7484;2023-07-10 23:03:33;Informação;Sem Solução;Chat Online;50;0
7485;2023-10-27 07:06:00;Suporte Técnico;Sem Solução;Telefone;84;1
7486;2023-11-14 23:17:15;Suporte Técnico;Sem Solução;E-mail;65;2
7487;2023-01-31 01:27:25;Cancelamento;Resolvido;Chat Online;;2
7488;2023-05-18 04:39:11;Vendas;Pendente;E-mail;109;0
7489;2024-05-29 19:14:11;Vendas;Encaminhado;Chat Online;;1
7490;2023-09-27 23:26:49;Suporte Técnico;Encaminhado;Chat Online;7;2
7491;2024-03-25 07:31:57;Informação;Sem Solução;E-mail;108;5
7492;2023-09-10 11:20:34;Cancelamento;Resolvido;Chat Online;113;2
7493;2024-07-05 02:49:15;Reclamação;Pendente;Chat Online;52;0
7494;2024-11-13 16:40:04;Reclamação;Sem Solução;Telefone;20;5
7495;2023-11-27 13:42:50;Informação;Resolvido;Chat Online;42;2
7496;2023-04-02 06:52:30;Reclamação;Sem Solução;Telefone;119;4
7497;2023-11-01 10:42:59;Suporte Técnico;Resolvido;E-mail;8;0
7498;2024-11-09 12:27:43;Cancelamento;Encaminhado;Chat Online;69;4
7499;2023-05-09 22:23:56;Vendas;Encaminhado;WhatsApp;;0
7500;2023-09-03 18:03:29;Vendas;Resolvido;WhatsApp;;2
7501;2023-08-21 22:13:45;Suporte Técnico;Sem Solução;WhatsApp;98;4
7502;2023-12-06 14:25:05;Reclamação;Sem Solução;WhatsApp;15;1
7503;2023-07-11 19:24:20;Reclamação;Pendente;E-mail;117;2
7504;2023-08-18 19:32:50;Informação;Encaminhado;Telefone;66;0
7505;2023-07-31 21:24:48;Cancelamento;Encaminhado;Telefone;8;0
7506;2024-09-15 08:58:09;Cancelamento;Encaminhado;Telefone;85;2
7507;2024-09-29 13:11:14;Cancelamento;Sem Solução;E-mail;107;3
7508;2024-02-22 21:15:32;Informação;Resolvido;Chat Online;32;2
7509;2023-08-14 15:53:23;Reclamação;Resolvido;Telefone;109;2
7510;2024-03-30 14:56:03;Informação;Encaminhado;Telefone;34;1
7511;2024-05-07 01:27:36;Vendas;Sem Solução;Chat Online;12;4
7512;2024-11-06 10:39:38;Vendas;Sem Solução;E-mail;27;0
7513;2023-05-15 15:38:16;Vendas;Sem Solução;Chat Online;41;5
7514;2023-11-01 21:35:00;Suporte Técnico;Resolvido;Telefone;120;0
7515;2023-06-15 21:28:33;Reclamação;Encaminhado;E-mail;21;3
7516;2023-07-19 09:10:52;Informação;Pendente;Telefone;108;5
7517;2023-12-11 10:40:50;Vendas;Resolvido;Telefone;72;0
7518;2024-01-08 08:45:20;Informação;Resolvido;E-mail;;3
7519;2023-09-01 11:34:48;Vendas;Encaminhado;Telefone;24;1
7520;2023-06-23 00:06:21;Vendas;Sem Solução;Telefone;105;3
7521;2023-11-08 08:18:03;Cancelamento;Sem Solução;Chat Online;;4
7522;2024-03-16 10:48:24;Suporte Técnico;Encaminhado;E-mail;72;2
7523;2024-02-06 12:56:22;Suporte Técnico;Resolvido;WhatsApp;1;3
7524;2024-04-05 06:19:38;Reclamação;Encaminhado;Chat Online;20;5
7525;2023-02-17 16:59:44;Informação;Sem Solução;WhatsApp;;0
7526;2024-09-23 11:46:37;Cancelamento;Encaminhado;Chat Online;7;2
7527;2023-04-15 07:57:39;Informação;Encaminhado;Telefone;19;2
7528;2024-06-16 22:56:32;Vendas;Resolvido;Chat Online;49;4
7529;2023-01-15 22:17:52;Vendas;Encaminhado;Telefone;;3
7530;2023-11-09 20:27:40;Informação;Sem Solução;Chat Online;69;3
7531;2023-02-26 09:33:27;Informação;Pendente;Telefone;3;1
7532;2024-10-17 21:30:03;Reclamação;Sem Solução;Telefone;16;1
7533;2023-12-25 12:00:23;Informação;Sem Solução;Telefone;52;1
7534;2023-03-17 21:32:09;Vendas;Resolvido;Chat Online;23;3
7535;2023-07-07 17:48:28;Informação;Sem Solução;E-mail;113;4
7536;2023-09-13 01:50:38;Reclamação;Sem Solução;Chat Online;10;3
7537;2024-06-17 20:06:16;Vendas;Sem Solução;Telefone;93;4
7538;2024-05-24 06:07:58;Reclamação;Pendente;Chat Online;112;0
7539;2024-06-19 09:29:25;Reclamação;Pendente;Telefone;21;4
7540;2023-01-24 04:33:31;Reclamação;Encaminhado;E-mail;52;4
7541;2023-09-03 00:38:26;Suporte Técnico;Pendente;E-mail;102;5
7542;2023-08-11 20:42:14;Vendas;Pendente;WhatsApp;71;1
7543;2023-07-16 09:19:13;Reclamação;Encaminhado;Telefone;91;2
7544;2024-04-04 18:28:07;Cancelamento;Sem Solução;Telefone;37;1
7545;2023-06-24 19:26:45;Vendas;Sem Solução;Telefone;51;4
7546;2023-12-07 07:03:47;Suporte Técnico;Pendente;Chat Online;37;1
7547;2024-05-01 05:21:42;Informação;Pendente;E-mail;2;2
7548;2024-06-15 05:42:02;Reclamação;Pendente;WhatsApp;71;0
7549;2024-06-05 22:35:08;Suporte Técnico;Encaminhado;Chat Online;;1
7550;2023-01-10 07:11:47;Suporte Técnico;Resolvido;Chat Online;69;4
7551;2023-04-08 11:31:01;Vendas;Resolvido;Chat Online;8;0
7552;2024-05-26 16:01:52;Reclamação;Resolvido;WhatsApp;118;1
7553;2024-11-11 03:11:13;Suporte Técnico;Resolvido;Telefone;115;5
7554;2024-10-28 04:31:44;Vendas;Sem Solução;Telefone;83;2
7555;2023-08-15 22:53:52;Informação;Sem Solução;Chat Online;75;4
7556;2024-09-20 23:13:55;Vendas;Pendente;E-mail;66;3
7557;2024-11-22 14:54:29;Reclamação;Encaminhado;Telefone;60;0
7558;2024-09-14 00:00:25;Vendas;Resolvido;WhatsApp;35;0
7559;2024-01-14 04:05:16;Informação;Pendente;Chat Online;15;1
7560;2024-10-15 02:17:05;Suporte Técnico;Pendente;WhatsApp;27;0
7561;2023-04-06 23:52:39;Suporte Técnico;Pendente;E-mail;26;1
7562;2023-11-01 16:28:37;Reclamação;Pendente;Chat Online;109;5
7563;2024-05-07 13:22:18;Reclamação;Resolvido;E-mail;83;3
7564;2023-03-17 12:19:02;Reclamação;Sem Solução;Telefone;40;2
7565;2024-05-05 06:19:53;Reclamação;Pendente;WhatsApp;5;0
7566;2024-04-05 16:40:19;Vendas;Encaminhado;E-mail;49;2
7567;2023-08-12 07:07:01;Vendas;Encaminhado;WhatsApp;9;5
7568;2024-04-18 00:52:46;Suporte Técnico;Resolvido;E-mail;117;4
7569;2024-11-02 15:48:40;Cancelamento;Encaminhado;WhatsApp;14;2
7570;2023-07-10 03:39:02;Suporte Técnico;Encaminhado;Chat Online;;5
7571;2023-11-08 02:23:00;Informação;Sem Solução;Telefone;;0
7572;2024-09-01 17:03:09;Suporte Técnico;Resolvido;Chat Online;58;5
7573;2023-08-28 14:02:54;Vendas;Pendente;E-mail;103;4
7574;2023-05-31 15:48:56;Vendas;Encaminhado;Chat Online;9;5
7575;2023-06-14 23:55:12;Suporte Técnico;Encaminhado;Chat Online;66;1
7576;2023-07-13 22:23:32;Cancelamento;Sem Solução;Telefone;76;4
7577;2023-11-25 22:12:16;Vendas;Resolvido;E-mail;52;3
7578;2023-09-20 03:06:05;Reclamação;Resolvido;Telefone;99;3
7579;2023-03-31 11:57:12;Suporte Técnico;Encaminhado;E-mail;66;4
7580;2024-09-30 17:30:32;Informação;Encaminhado;WhatsApp;95;0
7581;2023-12-31 08:18:23;Suporte Técnico;Pendente;Telefone;96;1
7582;2023-08-15 18:47:23;Vendas;Sem Solução;Chat Online;91;0
7583;2024-03-27 08:41:11;Suporte Técnico;Encaminhado;E-mail;91;3
7584;2024-02-01 00:41:17;Vendas;Encaminhado;Telefone;33;1
7585;2023-12-07 07:38:20;Cancelamento;Pendente;E-mail;53;2
7586;2024-10-04 02:06:37;Cancelamento;Resolvido;E-mail;117;0
7587;2024-08-23 20:17:15;Suporte Técnico;Sem Solução;Telefone;13;2
7588;2024-04-22 06:05:03;Suporte Técnico;Pendente;Telefone;52;4
7589;2024-09-17 10:56:48;Suporte Técnico;Resolvido;E-mail;11;2
7590;2023-03-19 01:38:20;Reclamação;Pendente;Telefone;47;0
7591;2023-07-28 22:02:19;Cancelamento;Resolvido;E-mail;84;1
7592;2023-02-07 09:49:14;Informação;Resolvido;E-mail;40;3
7593;2024-08-12 14:03:16;Vendas;Pendente;E-mail;109;2
7594;2024-06-14 04:01:41;Suporte Técnico;Resolvido;E-mail;5;1
7595;2024-10-19 21:18:24;Cancelamento;Encaminhado;Chat Online;68;0
7596;2024-04-08 06:38:22;Informação;Resolvido;E-mail;;0
7597;2024-07-30 07:51:23;Cancelamento;Sem Solução;Telefone;44;1
7598;2023-12-06 14:37:38;Cancelamento;Pendente;E-mail;103;0
7599;2023-10-06 13:25:21;Vendas;Resolvido;E-mail;28;2
7600;2023-03-27 16:15:03;Informação;Sem Solução;Telefone;28;0
7601;2024-07-06 05:31:38;Suporte Técnico;Encaminhado;Telefone;87;5
7602;2024-03-10 19:18:43;Reclamação;Encaminhado;WhatsApp;99;5
7603;2023-04-01 01:31:57;Informação;Resolvido;E-mail;71;4
7604;2024-11-11 13:49:21;Suporte Técnico;Resolvido;Telefone;110;5
7605;2023-09-26 16:24:33;Vendas;Resolvido;E-mail;41;0
7606;2023-01-02 07:26:00;Informação;Sem Solução;Chat Online;22;1
7607;2024-03-26 09:27:40;Vendas;Sem Solução;Telefone;93;3
7608;2023-07-16 01:23:43;Vendas;Resolvido;E-mail;69;3
7609;2024-07-10 11:24:10;Vendas;Sem Solução;Chat Online;119;2
7610;2023-01-17 22:08:23;Informação;Sem Solução;Chat Online;50;4
7611;2024-09-26 03:56:46;Cancelamento;Encaminhado;Chat Online;116;3
7612;2023-04-18 05:31:27;Informação;Encaminhado;E-mail;8;0
7613;2024-06-21 04:11:59;Vendas;Encaminhado;Chat Online;56;0
7614;2024-01-25 00:20:29;Vendas;Encaminhado;E-mail;40;2
7615;2024-02-21 08:00:31;Reclamação;Pendente;Telefone;70;2
7616;2024-08-22 21:20:53;Suporte Técnico;Sem Solução;Telefone;6;0
7617;2023-05-09 11:57:17;Informação;Encaminhado;E-mail;38;1
7618;2023-03-12 06:49:43;Reclamação;Encaminhado;WhatsApp;59;5
7619;2024-06-20 20:12:39;Suporte Técnico;Sem Solução;Telefone;63;3
7620;2024-06-04 11:40:55;Reclamação;Sem Solução;Chat Online;25;3
7621;2023-07-13 15:34:37;Informação;Sem Solução;Telefone;54;3
7622;2024-01-11 04:07:31;Vendas;Resolvido;Chat Online;44;5
7623;2023-05-12 07:20:50;Cancelamento;Encaminhado;Chat Online;108;1
7624;2023-09-03 06:10:13;Informação;Resolvido;Telefone;100;3
7625;2023-05-25 08:57:09;Reclamação;Pendente;Telefone;55;3
7626;2024-01-15 23:51:48;Informação;Encaminhado;Telefone;38;2
7627;2023-11-10 19:28:20;Reclamação;Resolvido;E-mail;2;2
7628;2023-03-31 09:56:00;Informação;Encaminhado;WhatsApp;9;0
7629;2024-08-21 15:47:29;Suporte Técnico;Sem Solução;E-mail;10;4
7630;2023-11-22 12:15:51;Suporte Técnico;Sem Solução;E-mail;25;2
7631;2023-02-01 11:38:41;Reclamação;Pendente;Chat Online;46;5
7632;2023-09-15 08:03:34;Informação;Resolvido;WhatsApp;33;1
7633;2024-03-24 15:00:17;Vendas;Resolvido;WhatsApp;19;0
7634;2024-02-28 05:35:36;Vendas;Resolvido;WhatsApp;87;3
7635;2023-12-20 02:05:29;Vendas;Resolvido;Telefone;101;1
7636;2023-04-21 13:10:35;Vendas;Pendente;Telefone;98;3
7637;2023-02-24 08:17:24;Cancelamento;Resolvido;Chat Online;91;3
7638;2023-10-23 00:03:28;Informação;Sem Solução;Telefone;;0
7639;2023-10-28 04:12:02;Informação;Resolvido;Chat Online;38;1
7640;2023-05-03 13:43:37;Suporte Técnico;Pendente;Chat Online;17;4
7641;2024-09-10 14:43:28;Reclamação;Sem Solução;WhatsApp;28;2
7642;2023-07-16 11:53:12;Cancelamento;Resolvido;Telefone;7;0
7643;2023-09-25 03:29:15;Cancelamento;Pendente;Chat Online;53;3
7644;2024-05-07 06:41:41;Cancelamento;Pendente;Chat Online;49;4
7645;2024-02-01 04:59:20;Reclamação;Resolvido;WhatsApp;;1
7646;2024-10-03 08:24:21;Informação;Pendente;E-mail;62;1
7647;2023-09-30 01:37:38;Suporte Técnico;Pendente;WhatsApp;1;5
7648;2024-08-04 04:18:35;Vendas;Sem Solução;E-mail;42;0
7649;2023-05-31 16:49:07;Vendas;Pendente;E-mail;29;4
7650;2024-11-30 03:38:49;Vendas;Encaminhado;Chat Online;43;4
7651;2023-06-12 16:52:08;Suporte Técnico;Encaminhado;E-mail;23;5
7652;2023-06-07 13:33:24;Cancelamento;Encaminhado;Telefone;;3
7653;2024-05-22 01:19:04;Informação;Resolvido;E-mail;110;5
7654;2023-05-25 23:11:55;Reclamação;Sem Solução;E-mail;25;1
7655;2024-08-13 05:04:02;Vendas;Pendente;Chat Online;31;0
7656;2023-04-15 05:37:08;Informação;Sem Solução;Telefone;;2
7657;2023-11-03 05:58:38;Cancelamento;Sem Solução;E-mail;;3
7658;2023-08-13 16:49:37;Reclamação;Resolvido;E-mail;21;3
7659;2023-02-24 16:41:07;Vendas;Pendente;E-mail;108;4
7660;2023-01-14 14:21:16;Suporte Técnico;Sem Solução;Telefone;109;2
7661;2023-08-24 14:41:22;Suporte Técnico;Sem Solução;Chat Online;64;1
7662;2023-12-04 12:31:50;Informação;Resolvido;Telefone;49;5
7663;2024-03-01 00:38:25;Cancelamento;Pendente;E-mail;39;0
7664;2023-02-01 13:29:51;Cancelamento;Encaminhado;E-mail;6;4
7665;2024-02-20 20:32:48;Reclamação;Encaminhado;E-mail;29;2
7666;2023-06-02 15:08:25;Reclamação;Encaminhado;E-mail;84;5
7667;2024-01-17 22:25:07;Reclamação;Pendente;WhatsApp;30;5
7668;2024-04-20 20:43:24;Suporte Técnico;Encaminhado;Telefone;37;5
7669;2024-04-12 00:12:10;Suporte Técnico;Sem Solução;WhatsApp;;1
7670;2023-05-07 20:29:15;Informação;Encaminhado;Chat Online;103;5
7671;2023-02-06 07:00:40;Informação;Pendente;Chat Online;114;0
7672;2023-06-27 01:40:47;Suporte Técnico;Pendente;Chat Online;;5
7673;2023-12-03 12:12:08;Cancelamento;Sem Solução;Telefone;45;4
7674;2024-02-19 07:10:32;Informação;Resolvido;WhatsApp;100;3
7675;2024-03-08 07:46:22;Suporte Técnico;Encaminhado;E-mail;76;0
7676;2024-03-15 04:20:13;Vendas;Sem Solução;WhatsApp;;5
7677;2024-05-20 01:31:51;Vendas;Encaminhado;E-mail;10;1
7678;2024-04-04 00:56:00;Reclamação;Pendente;Telefone;11;0
7679;2023-11-07 20:56:28;Informação;Encaminhado;Chat Online;66;4
7680;2023-09-11 04:22:03;Informação;Resolvido;Telefone;42;3
7681;2024-09-23 22:12:22;Reclamação;Encaminhado;E-mail;93;2
7682;2023-07-21 01:47:56;Cancelamento;Resolvido;E-mail;100;1
7683;2024-04-20 01:01:41;Suporte Técnico;Pendente;E-mail;83;0
7684;2023-02-01 15:27:34;Suporte Técnico;Pendente;Telefone;13;5
7685;2024-07-12 05:02:01;Cancelamento;Sem Solução;E-mail;16;0
7686;2023-01-13 08:10:43;Informação;Pendente;Telefone;;0
7687;2024-09-15 10:25:03;Vendas;Encaminhado;E-mail;56;2
7688;2023-04-20 12:01:58;Cancelamento;Pendente;E-mail;22;3
7689;2024-06-02 03:02:38;Informação;Pendente;Telefone;;1
7690;2023-05-09 09:30:07;Suporte Técnico;Pendente;Telefone;93;0
7691;2024-04-28 19:09:30;Vendas;Sem Solução;E-mail;89;3
7692;2024-11-17 05:19:16;Suporte Técnico;Sem Solução;E-mail;53;5
7693;2024-01-19 00:09:37;Cancelamento;Sem Solução;WhatsApp;3;4
7694;2023-12-31 05:27:19;Vendas;Pendente;Chat Online;69;0
7695;2023-10-23 01:15:37;Cancelamento;Encaminhado;E-mail;113;1
7696;2024-05-08 18:46:38;Reclamação;Encaminhado;E-mail;120;2
7697;2023-05-18 17:19:39;Informação;Encaminhado;E-mail;78;2
7698;2023-08-28 14:21:26;Reclamação;Encaminhado;Telefone;47;5
7699;2023-03-02 10:02:27;Informação;Resolvido;WhatsApp;77;3
7700;2024-05-02 05:24:59;Suporte Técnico;Encaminhado;E-mail;115;5
7701;2024-10-20 14:55:44;Reclamação;Resolvido;Chat Online;61;2
7702;2024-05-14 17:31:53;Reclamação;Resolvido;Chat Online;25;2
7703;2024-10-21 14:32:15;Informação;Resolvido;Telefone;3;0
7704;2024-11-29 04:33:21;Suporte Técnico;Encaminhado;Chat Online;;0
7705;2023-07-20 05:22:06;Cancelamento;Pendente;Telefone;87;4
7706;2023-06-19 12:41:23;Reclamação;Encaminhado;Chat Online;;0
7707;2023-05-19 02:44:55;Informação;Pendente;Chat Online;107;3
7708;2023-05-20 22:25:54;Cancelamento;Pendente;Chat Online;101;4
7709;2023-07-10 19:29:07;Suporte Técnico;Pendente;Telefone;;1
7710;2024-01-28 02:27:53;Reclamação;Pendente;Telefone;29;1
7711;2024-06-20 14:13:15;Suporte Técnico;Pendente;Telefone;89;0
7712;2024-04-25 16:43:57;Informação;Sem Solução;WhatsApp;2;1
7713;2023-11-05 19:23:30;Vendas;Resolvido;Telefone;4;5
7714;2023-05-26 01:24:00;Cancelamento;Pendente;Chat Online;74;2
7715;2024-11-18 09:05:43;Cancelamento;Pendente;Chat Online;;0
7716;2023-05-24 20:46:15;Informação;Resolvido;Telefone;15;5
7717;2023-12-26 10:41:45;Informação;Pendente;Telefone;117;4
7718;2024-03-01 05:36:46;Suporte Técnico;Pendente;E-mail;;4
7719;2023-01-31 19:59:02;Suporte Técnico;Resolvido;WhatsApp;66;3
7720;2024-07-29 11:43:18;Reclamação;Encaminhado;WhatsApp;67;3
7721;2023-05-21 00:38:13;Informação;Pendente;E-mail;24;2
7722;2023-05-07 18:00:07;Reclamação;Pendente;Telefone;;2
7723;2024-10-09 16:51:58;Reclamação;Encaminhado;E-mail;13;1
7724;2024-07-01 23:58:00;Cancelamento;Pendente;E-mail;73;2
7725;2024-09-18 20:47:17;Informação;Sem Solução;Telefone;21;1
7726;2023-05-10 01:11:04;Informação;Pendente;Chat Online;;5
7727;2023-02-04 12:42:05;Suporte Técnico;Sem Solução;WhatsApp;53;0
7728;2023-08-07 01:13:14;Informação;Sem Solução;E-mail;30;0
7729;2023-12-17 19:05:32;Vendas;Sem Solução;WhatsApp;113;0
7730;2023-11-03 04:46:22;Vendas;Pendente;E-mail;89;3
